f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,abstrak_id
-0.13681069,0.43620592,-0.72844696,1.1529123,0.19978562,-0.28027487,-0.288065,-0.67257386,-0.7884061,-0.28512418,0.042657193,-0.6975531,-0.45260942,0.21778025,0.857331,0.638484,-0.16406968,0.22707868,0.28974992,-0.481853,0.5613727,0.7443515,0.7606429,-0.48324475,0.8222127,0.58506185,1.3002813,0.23847261,1.3461089,-0.7204822,-1.704155,0.8913369,0.06818711,-0.4188277,0.23840225,0.03677886,0.5563608,0.24459799,1.1219168,-0.41370025,-0.30947402,-0.5883823,1.014821,0.9399678,0.79497147,0.9869447,0.68525034,0.4834972,-0.7170215,0.45596763,0.13216269,0.6785087,-0.5407571,0.08804915,-0.18838124,-0.050566576,"ABSTRAK
Kompensasi finansial dan semangat kerja merupakan salah satu faktor yang dapat mempengaruhi kinerja karyawan. Pada PT Usaha Utama Bersaudara Cabang Surabaya masih teridentifikasi kinerja yang kurang dikarenakan masalah kompensasi finansial yang belum memadai sesuai dengan UMK 2018 sehingga menyebabkan semangat kerja menurun. Tujuan dari penelitian ini adalah untuk mengetahui pengaruh parsial maupun simultan variable bebas kompensasi finansial dan semangat kerja terhadap variabel terikat yaitu kinerja karyawan PT Usaha Utama Bersaudara Cabang Surabaya, serta untuk mengetahui manakah di antara kedua variabel kompensasi finansial dan semangat kerja yang berpengaruh dominan terhadap kinerja karyawan. Populasi dalam penelitian ini adalah 102 orang, sedangkan sampel dalam penelitian ini adalah 102 orang dengan menggunakan teknik sampel jenuh. Metode yang digunakan adalah analisis regresi linier berganda. Berdasarkan Hasil analisis regresi linier berganda diperoleh hasil bahwa secara parsial variabel kompensasi finansial dan semangat kerja berpengaruh positif dan signifikan terhadap kinerja karyawan dengan nilai variabel kompensasi finansial 0,498 dan semangat kerja sebesar 0,729 dan secara simultan variabel kompensasi finansial dan semangat kerja berpengaruh terhadap kinerja karyawan dengan nilai adjusted R Square 0,608 dan Fhitung 79,454.        
Kata kunci: Kompensasi Finansial, Semangat Kerja, dan Kinerja Karyawan"
-0.082532115,0.49688858,-0.64811665,1.129179,0.2917478,-0.3973896,-0.043909144,-0.57922596,-0.6916509,-0.21865717,0.06500141,-0.7214579,-0.5109302,0.10218467,0.89809906,0.50099814,-0.08472977,0.41116035,0.36226693,-0.3734511,0.573845,0.84899515,0.8866756,-0.55828273,0.956102,0.8793855,1.3614684,0.042184178,1.3034174,-0.63248396,-1.7368017,1.1402438,-0.08806692,-0.42738125,0.30441508,0.003176991,0.56401867,0.3050563,0.8739119,-0.56002676,-0.35506442,-0.61103284,0.8110129,0.9707395,0.61623305,1.0188254,0.5998068,0.50647813,-0.8973633,0.46499255,0.042673353,0.6090494,-0.38708994,0.09197602,-0.23144409,-0.13689958,"Penelitian ini membahas tentang permasalahan yang ada di PT. Garam (Persero) yang terletak di dusun Gersikputih kecamatan Gapura kabupaten Sumenep. Penelitian ini terdiri dari 3 variabel, koflik interpersonal, loyalitas dan kinerja karyawan. 
Penelitian menggunakan pendekatan kuantitatif, dengan jumlah responden sebanyak 80. Penentuan sampel dalam penelitian ini menggunakan teknik Simple Random Sampling. Tujuan penelitian ini adalah untuk menguji pengaruh konflik interpersonal dan loyalitas terhadap kinerja karyawan, pengaruh keduanya secara simultan serta variabel mana yang dominan berpengaruh terhadap kinerja karyawan. Berdasarkan hasil analisis, didapatkan bahwa konflik interpersonal menunjukkan hasil perhitungan dengan nilai koefisien regresi (B) sebesar (-0,314) yang memiliki nilai negatif dan nilai signinfikansi sebesar 0,000 yang lebih kecil dari (?) = 0,1 serta hasilthitung(-3,762) < ttabel (1,29250), hal ini menunjukkan konflik interpersonal berpengaruh negatif dan signifikan terhadap kinerja karyawan PT. Garam. Loyalitas berpengaruh positif dan signifikan terhadap kinerja karyawan dengan nilai koefisien regresi sebesar 0,859 yang memiliki nilai positif dan nilai signifikan sebesar 0,000 yang lebih kecil dari tingkat signifikan (?) = 0,1 dan hasil thitung(14,401) > ttabel (1,29250), sedangkan secara simultan konflik interpersonal dan loyalitas berpengaruh positif dan signifikan terhadap kinerja karyawan PT. Garam dengan nilai Fhitung (134,503) > dari Ftabel (2,37) dengan tingkat signifikansi 0,000 <0,1. Hasil pengujian variabel dominan menunjukkan bahwa variabel loyalitas merupakan variabel yang berpengaruh dominan terhadap kinerja karyawan dengan nilai beta sebesar (0,803), sementara nilai beta konflik interpersonal yaitu (-0,210).

Kata kunci: Konflik Interpersonal, Loyalitas, Kinerja Karyawan."
-0.013959762,0.2189603,-0.9849742,0.899179,0.15996467,-0.25543126,-0.23843059,-0.86155075,-0.9462594,-0.45962486,-0.16846065,-0.53099304,-0.29619664,0.4550557,0.9440085,0.72461796,-0.1140642,0.22966723,0.12587091,-0.33863136,0.7258444,0.6046501,0.7319243,-0.28601167,0.8295451,0.22680299,1.073779,0.06717343,1.3850187,-0.4642961,-1.4921044,1.0192902,0.10155665,-0.5737273,0.10451475,0.1539464,0.39025834,0.18802074,1.0676482,-0.38938233,-0.32375675,-0.49515808,0.9190745,0.6897253,0.69110495,0.6714747,0.67681223,0.53175,-0.58987796,0.563613,0.11539095,0.3480076,-0.3388595,0.36066353,-0.07406749,0.034063615,"Yuliana Sujayanti, Kompetensi dan Motivasi Berprestasi terhadap Kinerja
(Studi Pada Guru SMK Negeri 2 Bangkalan). Dibawah bimbingan Dr. Hj.
Iriani Ismail, Dra., MM dan Drs. Ec. Mudji Kuswinarno., M.Si
Kompetensi dan motivasi berprestasi merupakan salah satu faktor yang
dapat mempengaruhi kinerja guru. Dalam melaksanakan pekerjaan, guru sering
mengalami permasalahan dalam mengajar. Kompetensi dan motivasi berprestasi
guru yang rendah berdampak kurang baik sehingga kinerjanya kurang optimal.
Penelitian ini bertujuan untuk mengetahui pengaruh parsial maupun
simultan variabel bebas kompetensi dan motivasi berprestasi terhadap variabel
terikat yaitu kinerja guru SMK Negeri 2 Bangkalan, serta untuk mengetahui
manakah diantara kedua variabel tersebut yang berpengaruh secara dominan
terhadap variabel terikatnya. Penelitian ini menggunakan metode kuantitatif yang
mana populasinya adalah seluruh guru SMK Negeri 2 Bangkalan yang berjumlah
106 guru. Jumlah sampel yang digunakan dalam penelitian ini sebanyak 84
responden melalui rumus slovin. Data diperoleh dari proses wawancara,
dokumentasi, dan penyebaran kuesioner kepada responden. Analisis data
menggunakan analisis regresi linier berganda dengan bantuan program SPSS
untuk menjawab hipotesis.
Berdasarkan hasil analisis regresi linier berganda diperoleh hasil bahwa
secara parsial variabel kompetensi dan motivasi berprestasi berpengaruh positif
dan signifikan terhadap kinerja guru dengan nilai variabel kompetensi sebesar
0,471, variabel motivasi berprestasi sebesar 0,461 dan secara simultan variabel
kompetensi dan motivasi berprestasi terhadap kinerja guru dengan nilai R square
sebesar 0,749 dan Fhitung sebesar 124,513.
Kata kunci: kompetensi, motivasi berprestasi, kinerja guru"
0.093580775,0.0791166,-0.9536327,1.0836122,0.1877946,-0.39960304,-0.13588008,-0.6406118,-1.0618731,-0.23048356,0.2102907,-0.50510937,-0.4536181,0.18394618,1.2567476,0.59627354,-0.009310261,0.5261784,0.4375083,-0.15012242,0.5243574,0.550687,0.96545094,-0.38483614,0.8320153,0.6662514,1.1910975,0.048767235,1.2248034,-0.45823854,-1.6717186,0.71929526,0.042038444,-0.4322203,0.16665679,0.18837847,0.41603938,0.21415815,1.1081363,-0.52255255,-0.35980356,-0.77162683,0.9371698,0.8967537,0.7688816,0.8634918,0.77898735,0.36519477,-0.8377454,0.66659343,-0.050498746,0.58633286,-0.5025574,0.13650683,0.082746096,-0.14592686,"ABSTRAK

Susi Susanti. 2018. Pengaruh Lingkungan Kerja dan Penggunaan Media Sosial terhadap Kinerja Pegawai (Studi pada kinerja pegawai di Dinas Lingkungan Hidup, Sumenep), di bawah bimbingan Dr. RM. Moch. Wispandono, SE, MS. dan Helmi Buyung AS, ST., SE., MMT.

Kinerja pegawai adalah hal yang harus dipertimbangkan dalam organisasi karena akan berpengaruh pada persaingan organisasi sepanjang waktu. Sumber daya manusia yang berkualitas diperlukan untuk mencapai tujuan organisasi dan meningkatkan kinerja mereka. Lingkungan kerja dan penggunaan media sosial adalah faktor yang dapat mempengaruhi kinerja mereka.
Tujuan penelitian ini adalah: (1) Untuk mengetahui apakah Lingkungan Kerja memiliki pengaruh positif dan signifikan terhadap kinerja pegawai di Dinas Lingkungan Hidup, Sumenep; (2) Untuk mengetahui apakah penggunaan media sosial memiliki pengaruh positif dan signifikan terhadap kinerja pegawai di Dinas Lingkungan Hidup, Sumenep; (3) Untuk mengetahui apakah lingkungan kerja dan penggunaan media sosial berpengaruh secara bersama-sama terhadap kinerja pegawai di Dinas Lingkungan Hidup, Sumenep; (4) Untuk menentukan kedua variabel manakah yang berpengaruh dominan. 
Populasi adalah 123 pegawai dan sampel adalah 55 pegawai sebagai responden, menggunakan teknik stratified-cluster random sampling. Dengan menggunakan analisis regresi linier berganda, hasilnya menunjukkan bahwa variabel independen (lingkungan kerja dan penggunaan media sosial) memiliki pengaruh positif dan signifikan terhadap variabel dependen (Kinerja Pegawai). Hal ini dapat dilihat dari koefisien regresi (B) nilai variabel lingkungan kerja adalah 0,945, sedangkan variabel media sosial adalah 1,246. Bersamaan dengan itu, variabel independen (lingkungan kerja dan media sosial) memiliki pengaruh terhadap variabel dependen (kinerja pegawai) sebagai Fhitung 74,728 > Ftabel 2,41 dan tingkat signifikansi 0,000 < 0,1. Kemudian, ditemukan bahwa lingkungan kerja adalah variabel dominan yang berpengaruh terhadap kinerja sebesar 0,568. 

Kata kunci: lingkungan kerja, penggunaan media sosial, kinerja pegawai"
-0.031548027,0.08375968,-0.512366,1.0200295,0.22177826,-0.45515284,-0.1413965,-0.5001189,-0.7817053,-0.12682654,0.09230553,-0.36875287,-0.37189123,0.10261594,0.927273,0.45078057,-0.06311275,0.41704696,0.2852296,-0.12692259,0.36964396,0.5148848,0.77883357,-0.49719006,0.71556747,0.65202886,1.0605385,0.08200034,0.9336333,-0.45671302,-1.3741449,0.65059376,-0.043062396,-0.31813782,0.15653235,0.07289955,0.41801414,0.21922554,1.0208286,-0.38547918,-0.23188266,-0.71166056,0.84299845,0.88685447,0.6033426,0.7358172,0.59561574,0.28998142,-0.7694903,0.45725617,0.0057701143,0.57722396,-0.42174628,-0.02853888,0.120982364,-0.056788884,"ABSTRAK
Anny Pangistu Ning T, 140211100104, Evaluasi Pelaksanaan Program Jaminan Hari Tua dan Pensiun Dalam Meningkatkan Kinerja (Studi pada Karyawan PT.Pelindo Daya Sejahtera Surabaya). Dibawah bimbingan Ibu Dr.Hj.Iriani Ismail, Dra.MM dan Bapak Drs.Ec.Mudji Kuswinarno,Msi

Penelitian ini bertujuan: (1) Untuk mengetahui pengaruh positif dan signifikan evaluasi pelaksanaan program Jaminan Hari Tua terhadap kinerja karyawan pada Divisi SDM PT. Pelindo Daya Sejahtera, (2) Untuk mengetahui pengaruh positif dan signifikan evaluasi pelaksanaan program Jaminan Pensiun terhadap kinerja karyawan pada Divisi SDM PT. Pelindo Daya Sejahtera, (3) Untuk mengetahui pengaruh positif dan signifikan secara simultan evaluasi pelaksanaan program Jaminan Pensiun terhadap kinerja karyawan pada Divisi SDM PT. Pelindo Daya Sejahtera, dan (4) Untuk mengetahui variabel yang berpengaruh dominan antara Jaminan Hari Tua dan Pensiun terhadap kinerja karyawan pada Divisi SDM PT. Pelindo Daya Sejahtera. Jumlah sampel dalam penelitian adalah 104 karyawan.Teknik pengambilan sampel proportionate stratified random sampling. Hipotesis pada penelitian ini adalah: (1) jaminan hari tua berpengaruh positif dan signifikan terhadap kinerja karyawan, (2) jaminan pensiun berpengaruh positif dan signifikan terhadap kinerja karyawan, (3) jaminan hari tua dan jaminan pensiun berpengaruh positif dan signifikan terhadap kinerja karyawan, (4) jaminan pension berpengaruh dominan terhadap kinerja karyawan.

Dengan menggunakan analisis linier berganda, hasil menunjukkan bahwa (1) Jaminan Hari Tua berpengaruh positif dan signifikan terhadap kinerja karyawan dengan thitung 4.583, (2) Jaminan Pensiun berpengaruh positif dan signifikan terhadap kinerja karyawan dengan thitung 6.842, (3) Jaminan Hari Tua dan Jaminan Pensiun berpengaruh positif dan signifikan terhadap kinerja karyawan secara simultan (61%); kemudian (4) Jaminan Pensiun memiliki variabel dominan dengan ? 0.523

Kata Kunci: jaminan hari tua, jaminan pensiun, kinerja karyawan"
0.11911979,0.1930467,-0.90738964,0.9623847,0.25790694,-0.45370072,0.049907096,-0.692372,-0.8986309,-0.2822914,-0.026693333,-0.40946293,-0.45043448,0.22681475,1.1072874,0.6001537,-0.0111022,0.46116066,0.2963191,-0.12556924,0.58004636,0.71511143,0.85171854,-0.37696248,0.89209515,0.572405,1.1960281,-0.060374524,1.1825981,-0.32660133,-1.5314525,1.036038,-0.085729145,-0.41771036,0.19499652,0.043938655,0.4302527,0.1649263,0.8850806,-0.5159167,-0.3497094,-0.6804132,0.78138494,0.78670615,0.47701445,0.77122086,0.63063586,0.5018088,-0.802573,0.6318391,-0.042714298,0.3957564,-0.24009663,0.24366958,0.022436729,-0.12667325,"ABSTRAK
 Tri Aini Wulandari, 140211100045, Pengaruh Gaya Kepemimpinan Demokratis dan Budaya Organisasi terhadap Kinerja Pengrajin Batik pada UD. Bintang Abadi Desa Klampar Kecamatan Proppo Kabupaten Pamekasan, bimbingan Bapak Dr. Raden Mas Mochammad Wispandono, SE., MS dan Bapak Helmi Buyung AS,ST.,SE.,MMT
 Penelitian ini membahas tentang permasalahan yang ada di salah satu usaha batik yaitu UD. Bintang Abadi Desa Klampar Kecamatan Proppo Kabupaten Pamekasan. Penelitian menggunakan pendekatan kuantitatif, dengan jumlah responden sebanyak 60. Tujuan dari penelitian ini adalah untuk menguji pengaruh gaya kepemimpinan demokratis dan budaya organisasi terhadap kinerja pengrajin. Teknik pengambilan sampel menggunakan Proporsional Cluster Sampling. Berdasarkan hasil uji statistik, maka hasil hipotesis yang didapatkan yaitu: (H1): Gaya kepemimpinan demokratis menunjukkan hasil perhitungan dengan nilai koefisien regresi sebesar  0,186 yang memiliki nilai positif dan nilai signifikan sebesar 0,000 yang lebih kecil dari tingkat signifikan (?) = 0,1  dan hasil thitung (4.454) > ttabel (1.29658), hal ini menunjukkan gaya kepemimpinan demokratis berpengaruh terhadap kinerja pengrajin batik. (H2): Budaya organisasi juga berpengaruh positif dan signifikan terhadap kinerja pengrajin batik dengan nilai koefisien regresi sebesar 0,323 yang memiliki nilai positif dan nilai signifikan sebesar 0,000 yang lebih kecil dari tingkat signifikan (?) = 0,1 dan hasil thitung (4.515) > ttabel (1.29658). (H3): Gaya kepemimpinan demokratis dan budaya organisasi berpengaruh positif dan signifikan terhadap kinerja pengrajin batik dengan nilai Fhitung (36.258) > Ftabel (2.40) dengan tingkat signifikansi 0,000 < 0,1. (H4): Hasil pengujian variabel dominan menunjukkan bahwa variabel budaya organisasi merupakan variabel yang dominan terhadap kinerja pengrajin batik dengan nilai beta sebesar 0.443, sementara nilai beta gaya kepemimpinan demokratis yaitu sebesar 0.437. 

Kata Kunci: Gaya Kepemimpinan Demokratis, Budaya Organisasi, Kinerja."
-0.23005073,-0.1581472,-0.60396737,0.46363166,-0.03153128,-0.14988756,0.0041623204,-0.82631755,-0.734359,-0.5487011,-0.8222205,0.0030251443,0.3613677,0.57425714,0.3910474,0.5648032,-0.30941767,0.025687799,-0.33763626,0.13884889,0.57444125,0.06522298,0.3671243,-0.1906866,0.5616236,-0.54169357,0.4764912,0.04146694,0.7328613,0.060571272,-0.5919987,0.89044994,0.27180204,-0.5920041,-0.37851328,0.37129888,0.0033095195,0.025867352,0.70756435,-0.12626338,-0.014604186,-0.20364219,0.501837,0.22827172,0.28962013,0.011994803,0.26414904,0.33741996,-0.24229512,0.22401148,0.34228688,-0.03280614,0.045692187,0.42154306,0.22729544,0.34606072,"PERAN PUBLIC REATION DALAM MEMPERTAHANKAN CITRA PMII DI FAKULTAS EKONOMI DAN BISNIS

Abstrak

Arno, Peran Public Relation dalam mempertahankan citra PMII di Fakultas Ekonomi dan Bisnis. Dibawah bimbingan Bapak Fathor AS, SE., MM. dan Yustina Chrismardani, SSi., MM. 

Penelitian ini bertujuan untuk mengekplorasi penerapan peran public relation yang diterapkan di Rayon As-shiddiq (Fakultas Ekonomi dan Bisnis Universitas Trunojoyo Madura. Jenis penelitian ini menggunakan jenis metode penelitian kualitatif dengan pendekatan deskriptif kualitatif. Subjek dalam penelitian ini merupakan 2 Pengurus Rayon dan 3 anggota IKAMAPABA PMII rayon dengan istrumen penelitian (Komunikator, Relationship, Backup Management, Corporate Image).
Teknik pengumpulan data yang digunakan pada penelitian ini adalah dengan melakukan observasi, wawancara dan dokumentasi. Teknis analisis data yang dilakukan dengan reduksi data, penyajian data kemudian ditarik kesimpulan. Hasil peneltian ini bahwa penerapan peran public relation yang dilakukan rayon dalam mempertahan citra sudah mulai mengalami peningkatan baik peran sebagai komunikator, relationship, backup management, dan corporate image.

Kata Kunci: Peran public relation, citra."
-0.057571117,0.2569292,-0.5902995,1.1324412,0.27709016,-0.37123567,-0.09824887,-0.6125613,-0.8217333,-0.23917532,-0.0067254775,-0.5758015,-0.5002505,0.061425436,0.89976484,0.560469,-0.06508156,0.4060534,0.3581851,-0.19027409,0.4412198,0.70667994,0.86078674,-0.45968664,0.8071485,0.6888126,1.3177503,0.06877047,1.0907875,-0.5371694,-1.6714817,0.8943522,-0.07185088,-0.33579093,0.06257754,0.15970773,0.46477836,0.26390922,0.97377497,-0.40902877,-0.2796009,-0.60895324,0.9674428,0.89666784,0.6485899,0.9070207,0.7293123,0.45473146,-0.8223225,0.39630294,0.027430732,0.6672353,-0.4077638,-0.005081423,-0.07949253,-0.11671716,"ABSTRAK

 Abdul Jamali, 140211100188. Pengaruh Loyalitas Kerja dan Kemampuan Kerja Terhadap Kinerja Karyawan Pada PT. Matahari Department Store Bangkalan Plaza. Dibawah bimbingan Dr. RM. Moch. Wispandono, SE., MS dan Faidal SE.,MM

Hal yang paling utama bagi perusahaan adalah sumber daya manusia (SDM) yang mana manusia sebagai penggerak perusahaan dan merupakan faktor utama untuk dapat mencapai tujuan sebuah perusahaan yaitu kunci keberhasilan perusahaan agar tetap berkembang dengan baik. Mengelola sumberdaya manusia merupakan hal yang penting dalam pencapaian tujuan. Umumnya pimpinan perusahaan mengharapkan kinerja yang baik dari masing-masing karyawan dalam menjalankan tugas-tugas yang diberikan perusahaan. Tujuan penelitian ini adalah untuk mengetahui apakah terdapat pengaruh yang positif dan signifikan antara loyalitas kerja dan kemampuan kerja terhadap kinerja karyawan PT. Matahari Department Store Bangkalan Plaza, baik secara parsial maupun simultan dan variabel yang dominan. Penelitian ini menggunakan metode kuantitatif dimana populasinya yaitu seluruh karyawan yang berjumlah 140 karyawan dan sampel yang diambil dalam penelitian ini adalah sebanyak 104 responden. Hasil penelitian ini menyatakan bahwa berdasarkan uji statistik yaitu loyalitas kerja berpengaruh positif dan signifikan terhadap kinerja karyawan, hal ini dapat dilihat dengan nilai koefisien regresi (?) sebesar 0,533 dan memiliki nilai signifikan 0,000 yang lebih kecildari 0,05. Sedangkan hasil thitungsebesar 7,840 yang lebih besar dari ttabel sebesar 1,65993. Selanjutnya ditemukan bahwa kemampuan kerja berpengaruh positif dan signifikan terhadap kinerja karyawan, hal ini dapat dilihat dengan nilai koefisien regresi (?) sebesar 0,299 dan memiliki nilai signifikan 0,000 yang lebih kecil dari 0,05. Sedangkan hasil thitung sebesar 3,999 yang lebih besar dari ttabel sebesar 1,65993. Kemudian ditemukan secara bersama-sama atau simultan loyalitas kerja dan kemampuan kerja terhadap kinerja karyawan, hal ini dapat dilihat dari nilai Fhitung sebesar 37,011 lebih besar dari Ftabel yaitu 2,35 dengan tingkat signifikan 0,000 < 0,05. Sedangkan untuk variabel yang dominan yaitu loyalitas kerja berpengaruh  terhadap kinerja karyawan daripada kemampuan kerja.Hal ini dapat  dilihat dari nilai koefisien Beta loyalitas paling tinggi yaitu sebesar 0,594 dibandingkan kemampuan kerja 0,303.

Kata Kunci : Loyalitas Kerja, Kemampuan Kerja, Kinerja Karyawan."
-0.1846573,-0.04459587,-0.486034,0.47704628,0.006076831,-0.15305878,-0.0037628547,-0.46561363,-0.5484329,-0.28915694,-0.26188135,-0.1547739,0.0141847255,0.20668268,0.42913383,0.3672258,-0.11078732,0.111674614,0.0017775203,0.14380962,0.25901368,0.15325733,0.4410904,-0.12934473,0.46057355,-0.019278642,0.5311231,0.023515569,0.54143316,-0.08928546,-0.5853672,0.4799253,0.1206475,-0.3589086,-0.2002735,0.33556658,0.06672484,0.100505,0.55068165,-0.21599926,-0.024484374,-0.32883376,0.47078818,0.33513027,0.3834693,0.19093482,0.29193056,0.22182922,-0.28478706,0.10713535,0.19409294,0.17348045,-0.19608852,0.17192371,0.056763984,0.058418013,"Dalam Undang-Undang Nomor 36 Tahun 2009 menjelaskan bahwa kesehatan
adalah keadaan sehat, baik secara fisik, mental, spritual maupun sosial yang
memungkinkan setiap untuk hidup produktif secara sosial dan ekonomi.
Puskesmas Pragaan merupakan salah satu pusat layanan kesehatan yang
bertugas mewujudkan undang-undang tersebut.Oleh karena itu strategi yang
digunakan oleh Puskesmas tersebut untuk mencapat tujuannya adalah dengan
mengoptimalkan peran serta seluruh elemen masyarakat baik indifidu maupun
beberapa organisasi.Kemitraan ini bertujuan untuk meningkatkan kualitas dari
pelayanan Puskesmas Pragaan.
Tujuan dari penelitian ini adalah untuk mengetahui dan memahami bentuk
kemitraan serta pengaruh positif yang akan diperoleh Puskesmas Pragaan dengan
adanya kemitraan dengan beberapa organisasi ataupun pihak lain di Kecamatan
Pragaan. Sebagai oisau analisis dari penelitian ini adalah Kualitatif dengan jenis
penelitian deskriptif.Wawancara, observasi dan dokumentasi menjadi tehnik
pengumpulan data yang digunakan oleh peneliti dengan empat tahapan
analisis.Yaitu reduksi data, kategorisasi, sitesisasi dan penyusunan hipotesis
kerja.
Hasil dari penelitian ini terdapat tiga poin . pertama, bentuk kemitraan yang
diterapkan oleh Puskesmas pragaan adalah forma yang terdiri dari PIK R Galaxi,
Bina Keluarga Lansia, Klinik NU, Klinik Al-Amien, dan UPT KB Kecamatan
Pragaan. Sedangkan kemitraan non formalnya adalah bekerja sama dengan
kepala desa, paming desa dan pihak kantor kecamatan Pragaan. Kedua, mamfaat
yang didapat dari kemitraan tersebut adalah jangkauan ke ranah remaja, pondok
dan masyarakat Pragaan semakin mudah.Terlebih lagi dengan kemitraan ini
kualitas pelayanan, sumber daya manusia dan manajemen Puskesmas semakin
meningkat.
Inti dari mamfaat kimitraan yang diterapkan oleh Puskesmas Pragaan pada
dasarnya adalah mengenai informasi kondisi kesehatan, penyuluhan kesehatan,
pendampingan dan penanggulangan dini.
Kata Kunci: Kemitraan,Manajemen, Kinerja,Puskesmas"
-0.12234158,0.19730605,-0.7440717,0.84094626,0.040652897,-0.15221186,-0.12033001,-0.681924,-0.6446355,-0.32844618,-0.15148728,-0.4409532,-0.0841857,0.3877786,0.7620995,0.55432105,-0.22222726,0.21345258,0.05289101,-0.21498941,0.53313,0.5113665,0.6471817,-0.4364631,0.7955571,0.24474281,0.9522753,0.12261681,1.2055589,-0.4336108,-1.2014852,0.877666,0.13495003,-0.51669025,0.14014107,0.16507536,0.34895748,0.15041113,0.82556784,-0.37638956,-0.17523368,-0.5187011,0.7453644,0.72238785,0.578106,0.67696035,0.4320067,0.34029135,-0.5902712,0.44308442,0.2576533,0.387178,-0.3544958,0.24154283,-0.12799482,0.09724245,"Abstrak

Aliyuddin,140211100124,   Pengaruh   Rotasi   Jabatan   Terhadap   Kinerja   Melalui Kepuasan kerja Tenaga kependidikan Universitas Trunojoyo Madura, , bimbingan Bapak Dr. Raden Mas Mochammad Wispandono, SE., MS dan Bapak Helmi Buyung AS,ST.,SE.,MMT

Sumber daya manusia adalah salah satu elemen penting dalam suatu organisasi yang harus mendapat perhatian tentang bagaimana mengelola dan menjadikannya suatu aset yang dapat memberikan nilai lebih terhadap organisasi. Jika sumber daya manusia dapat dikelola dengan baik, maka akan memberikan respon yang positif terhadap kinerja karyawan. Apabila kinerja karyawan dapat meningkat, maka akan berdampak positif pula terhadap kinerja perusahaan atau instansi. Tujuan penelitian ini adalah untuk mengetahui pengaruh rotasi jabatan (x1) terhadap kinerja (y2) melalui kepuasan kerja karyawan (y1). Penelitian ini menggunakan metode kuantitatif dimana populasinya adalah seluruh tenaga kependidikan Universitas Trunojoyo Madura yang telah mengalami rotasi jabatan dijadikan penelitian populasi sebanyak 100 responden. Teknik pengambilan sampel dalam penelitian ini adalah metode stratified-cluster random sampling yang merupakan gabungan atau perpaduan dari cara pengambilan sampel acak berstrata dengan sampel acak cluster. Metode pengumpulan data dilakukan dengan angket/kuesioner. Teknik analisis yang digunakan  adalah  uji  statistik  melalui  uji  ttest,  Ftest,  koefisien  determinasi  (R2),  dan Analisis Jalur (Path Analysis) Pengolahan data dalam penelitian ini menggunakan alat bantu SPSS 2.0. Berdasarkan hasil analisis, didapatkan persamaan struktur model-1 diketaui bahwa rotasi jabatan(X1) berpengaruh signifikan terhadap kepuasan kerja (Y1),baik secara  simultan  maupun  parsial.  Hasil  persamaan  pada  struktur  model-2  menunjukkan rotasi jabatan (X1) ,kepuasan kerja pegawai (Y1) berpengaruh signifikan terhadap kinerja tenaga kependidikan (Y2), baik secara simultan maupun parsial. Sedangkan hasil dari analisis jalur diketahui bahwa koefisien determinasi yang digunakan untuk malihat kemampuan variabel rotasi jabatan(X1) dan kepuasankerja pegawai (Y1) mampu mempengaruhi terhadap kinerja tenaga kependidikan (Y2) sebesar 18% sedangkan sisanya sebesar 82% dijelaskan oleh variabel lain yang tidak diteliti dalam penelitian ini. Rotasi jabatan (X1), kepuasan kerja pegawai (Y1),berpengaruh signifikan terhadap  kinerja tenaga kependidikan (Y2) dengan thitung>ttabel sebesar 1,66071 dengan tingkat signifikan 0,05 hal ini berarti kepuasan kerja pegawai berpengaruh sebagai variabelyang memediasi hubungan antara rotasi jabatan dan kinerja pegawai.

Kata  Kunci:Rotasi jabatan,kepuasan kerja pegawai,kinerja  tenaga  kependidikan,analisis jalur"
